aU_z,aT_z,aL_z,ep,n_days,cls
-0.5696637813691803,-0.22812557496007568,0.5619139319027614,1831,7,5-7
0.6478788441049826,0.009777058275875827,0.48151315508803594,1832,3,3-4
2.1518587601377583,-0.4792346427377505,0.5377092115269302,1849,6,5-7
0.7087717043685101,-0.6283981791317242,1.658641042436216,1853,7,5-7
0.4642084149647015,-1.23306977461239,-0.6440583742655628,1856,38,15+
0.5560855822796887,-0.4287796898530018,-1.9033680008784326,1860,14,8-14
0.42618222695377556,-0.47241160392550097,-0.6921272487985098,1862,12,8-14
0.26231528513421637,-1.0566116957664982,-1.2153930754012137,1863,3,3-4
0.5169337859413972,-1.8298813908381564,-0.41453197846807865,1864,11,8-14
-0.0815399228216114,-0.7667506831875157,-1.647334510670282,1867,35,15+
1.5396865526446202,0.0843367950165318,-0.5008072286025443,1871,37,15+
1.2890690223955512,0.20642898486065292,0.9511139470998655,1872,4,3-4
1.0492790231746039,-0.959898720490086,-2.4050556927666453,1876,40,15+
0.5903570139392035,-0.27169150140765463,0.17604697449847279,1877,13,8-14
-0.6496072366013331,1.0820498323393144,0.04190069278259209,1879,20,15+
-1.0768247747690238,0.10330918222122232,-0.10479970672982031,1884,5,5-7
-0.17332999325468207,0.08645581483509346,-0.041929764262190944,1885,33,15+
0.5579168156870608,-1.4755119531154164,-2.1054000820050414,1889,50,15+
-0.04061712826126895,0.28648711613771277,-0.10070569521726364,1890,14,8-14
-0.34432903448468455,-0.6115514032032868,-3.2130435608778214,1891,14,8-14
0.670225246100389,-0.12491078227186278,-1.6042993604144902,1893,4,3-4
0.6694197529259629,-0.4235511435152903,-1.6435883723011424,1896,25,15+
0.5546802821070845,-0.13364666097547823,-0.3372350589735642,1897,13,8-14
-1.3723362764221023,0.2557066601441319,-0.4167208710692516,1898,5,5-7
-1.3079314836959457,0.19058078912802334,-0.1742364673464032,1899,7,5-7
0.12128762752444111,-1.0350253318935454,-1.0535001995384166,1901,13,8-14
0.34608640672234736,0.11521563624403364,-0.6234122044254309,1904,3,3-4
-0.32383235247795555,0.44509965221799874,-1.5684832338024175,1910,41,15+
5.528395921585837,-0.7919022849744803,-1.6477817783254598,1911,25,15+
0.4270132559498627,0.5470800771589283,-0.3005162714011831,1912,7,5-7
0.14465513996840418,-0.63420280517529,-0.4799223370673322,1913,5,5-7
-0.5767499437138428,0.5220468064074203,-1.4752278549233897,1914,4,3-4
-0.5915859274879666,-2.8614507536080533,1.6413350953310233,1915,19,15+
0.22137515892215032,0.3907715208569418,-0.3759299837396257,1917,4,3-4
-0.756243172423595,0.20347906952113082,1.634001953011293,1918,9,8-14
2.388454370587537,-0.15975717809052847,1.8749775023800854,1921,7,5-7
-0.4979203241285103,-0.03725730033682084,0.9460727822359322,1922,13,8-14
0.8319577771985414,-1.1436084757824454,-0.7602130320885061,1923,30,15+
2.6309087028003004,-0.1791987346269472,-3.3511634554864287,1924,64,15+
-0.4862863952778351,0.6900808848057289,0.5012629871735065,1926,22,15+
0.6137072344134291,0.1136667531328186,-0.22931810621046225,1932,6,5-7
-0.49380873978643847,0.07885202205025021,0.3346771487114873,1934,15,15+
0.19395788349920895,-0.5955472718510831,-0.2708540859681457,1935,5,5-7
-0.32433764377467944,0.1952405336033951,-0.09342733577552942,1937,8,8-14
-0.04782548196957925,0.31745728986594685,0.2685243630816264,1938,23,15+
0.07216704903545126,-0.8698623648736844,-1.8837490044011451,1939,12,8-14
0.882148120504428,0.07040380548940484,-2.8986265737226007,1940,6,5-7
0.25194000084990686,-0.5570839978959823,-2.9165616457287724,1941,23,15+
0.9843531252190232,-3.3736405931214226,0.5013238877481461,1945,26,15+
0.009938246086957037,0.04696148955595825,-0.31988650681313735,1946,6,5-7
0.36231869760927476,-0.295042248900998,-1.0834238896069808,1947,12,8-14
-0.46728837835015746,0.3384708937362015,-0.49755035313692814,1949,26,15+
0.34617407877097967,-0.0883375923491933,0.49250432220162854,1950,3,3-4
2.7977007061418604,-0.17639991179298758,-0.6749863210911986,1953,32,15+
1.417163602991423,-0.5230994990051334,-0.050175236864232864,1954,12,8-14
0.5717289132524013,-0.1442275577351801,-0.5055542855990536,1957,5,5-7
1.5873020579569788,-0.03580058419843658,-0.3774866238514873,1959,11,8-14
0.8877146638106295,0.4570910407205959,0.11021568841614876,1961,19,15+
-0.05469540599294253,-0.2626542490965219,-1.78225765292497,1964,5,5-7
0.0713957522382131,-0.6239907438888511,-2.035411672441866,1965,12,8-14
0.5297966645028154,-0.4977250758720388,1.4276331225542855,1966,14,8-14
0.8821114864235853,0.5714896423311505,0.7850245910098381,1970,9,8-14
-0.11345758781050025,-0.5823789398644184,-0.5729650190335758,1971,3,3-4
-0.39356673820684734,0.1770899857394903,-0.5171974418513732,1972,3,3-4
1.5253436878565847,-0.1101463183383166,-0.714409240147982,1973,15,15+
0.44673987341576527,-0.020046404697073694,-3.4633173495185496,1974,4,3-4
1.0602215016765024,-1.4408988252550636,0.24447800419919682,1976,13,8-14
1.2364741978461211,-0.46804058354739736,-3.0045054962578535,1978,3,3-4
6.203309808960929,-0.5371519671800238,-2.7039013607087323,1982,3,3-4
0.14922131214775758,-3.1130146555927136,0.5482496911776673,1983,23,15+
0.5521692829471229,0.44398122320648015,-1.9547069377139863,1985,7,5-7
-0.31523639145638016,-0.3567224634240183,-0.548009185481654,1986,3,3-4
-0.6825040576922536,-0.18275810605863063,0.13428554123265413,1989,17,15+
-0.47939070193052014,0.6620297995729336,-0.40683307002047403,1990,21,15+
0.5651122700524351,0.11675428063240423,-1.4009487451525726,1991,11,8-14
-0.3576207918758481,-0.04796772987792797,-1.5057844250810186,1993,23,15+
4.635464517613062,-0.6676476538524292,-3.4239354740523975,1994,20,15+
0.5862435274785769,-0.18753946035612873,0.4417439445700366,1997,4,3-4
3.150576485122806,-1.0016561654847647,-1.8942539728530121,1999,5,5-7
-0.08956728923208547,0.6111492379373265,1.3374521501824743,2001,4,3-4
0.47463660804770796,-0.8753000955621246,-0.3569905082513598,2002,5,5-7
0.3614125798230552,0.5519364136162633,0.3631169342182479,2005,4,3-4
-0.42954944239882464,0.0910787366741288,-2.315936132308374,2006,7,5-7
0.985715705342032,-2.146322659531498,0.44572159441866166,2007,10,8-14
3.31173762373031,-0.12773344465849412,-1.2478330980815062,2008,7,5-7
-0.22836340935802646,0.44190473904485605,-0.15787241518090586,2011,3,3-4
-0.26170181095449646,0.05774417456947312,-0.8796843984999527,2014,3,3-4
0.8080225248130164,0.2348386984772902,-1.2401582976749788,2016,6,5-7
0.5494898760300932,-0.08299941663182825,-0.7918742181487876,2018,4,3-4
-0.06632786563084347,-0.054709484330489555,-1.5392384596488877,2019,3,3-4
0.08785421551476799,0.6316029286120843,0.9400663264040567,2022,3,3-4
0.7701542246466138,0.10766430031050189,0.09023748958263697,2023,5,5-7
0.7545518446942796,-0.4460020442731746,0.25222109096056644,2027,24,15+
0.2527032514888533,-0.09100728441777967,-0.14284240174414825,2028,3,3-4
0.1528359614957514,-0.18030916231593985,-0.43550206887778375,2029,6,5-7
0.9815238099897673,0.5186459886296073,0.32085793985861183,2032,5,5-7
-0.2571689642449828,0.12635085718323102,-0.04031775739694704,2034,8,8-14
0.1770133396901477,0.08435063843434842,0.2463680571400727,2035,11,8-14
-0.284517550470163,0.2971541430115768,-0.6378160740877028,2042,23,15+
2.0710265825493486,-0.573274178088219,-3.5622293190536354,2043,16,15+
0.9793692211417704,0.49010268089038406,1.396049234859459,2045,23,15+
1.831830272204706,0.5562645959724801,0.6384506163308857,2046,9,8-14
-0.20760540733577787,0.06134454799772622,-0.567963936409182,2047,4,3-4
-0.4939808828580009,0.07501839260926346,-0.3394897514890256,2048,4,3-4
-0.6779363577274559,0.5860249485320392,-0.2744214517635887,2050,7,5-7
0.4180163325676163,-0.17733865516922998,-0.078219265867576,2051,3,3-4
0.13089837528024234,0.21678256187420647,0.9267568528115586,2053,4,3-4
-0.29561689110476375,0.1385330263052451,0.5719747580851013,2059,4,3-4
-1.1822149222410379,0.2061619108909034,-0.7562281498157127,2060,3,3-4
-0.157868289265245,0.21376976858175578,-0.4042908417421174,2062,3,3-4
-0.864723186305441,-0.5242885574817306,-1.2541773793343785,2070,13,8-14
1.3995023487559908,0.15883016122523513,-1.8037793999148,2071,3,3-4
-0.7590855506788918,-0.7167233609610171,0.4522475158824151,2072,3,3-4
0.9902740648779446,-0.03518923831722187,-0.5943726298099207,2081,13,8-14
-0.1221655922052991,-0.1949088398256187,-1.0773862124092854,2084,11,8-14
-0.8144391578399968,0.25513691087822415,0.7730728715046087,2086,4,3-4
-0.7466247431300543,-0.43742299030147747,0.0616445216687905,2090,21,15+
-0.706396915178682,0.44025772787873857,-0.1545316118609154,2091,18,15+
1.151900604351117,-0.2098114774800689,-0.5827579569095475,2092,4,3-4
-0.36646837851546477,-0.08283046395140627,0.17774177849912137,2094,8,8-14
-0.7851947690793081,0.18288050144313323,1.6272317450584601,2095,7,5-7
1.7967907041781261,0.14921208538978337,-0.5207993325271179,2096,8,8-14
0.18004144958421187,0.2517821478167799,0.2584680793224494,2099,4,3-4
1.162103752923089,0.04240533663394663,2.2630551638461895,2102,6,5-7
1.303115759435526,0.1859290630035244,0.2706055654948566,2103,17,15+
0.6059058467383701,-0.12278959802984035,1.7925900464354627,2104,5,5-7
0.6537318615177192,0.029023715906593417,-0.05426756671934907,2107,5,5-7
1.702145781275088,0.372514743225114,-0.35377988785840553,2109,3,3-4
1.536370440630562,-0.18656848460577613,0.2579214507360998,2113,12,8-14
-0.16267977587368504,-0.021492208463183338,-0.22488562190492975,2115,7,5-7
0.8738020335424278,-0.07882235944027693,0.8594174544437206,2116,3,3-4
1.6325249782351574,-0.5663369108831179,-3.079353369213357,2118,5,5-7
0.5972472697320379,-0.030061336203188627,-0.2034061275715089,2119,3,3-4
-0.11214483845595824,0.5053843506974851,-0.7162497590392557,2120,11,8-14
2.9097357218617015,-0.0469757121336869,-0.5115368383224385,2122,5,5-7
-1.471418736647711,0.3510219379001624,1.004243989210891,2124,7,5-7
-0.8358449981366274,-0.0851761035611448,1.4724231101649492,2128,4,3-4
0.2839316601635429,-0.15761349711935999,0.3722074285699733,2131,3,3-4
0.27991618768708154,-0.07113379781675483,-1.3254984498519058,2134,9,8-14
1.8356770700226561,-0.10700731172114086,-1.4196644657054014,2135,4,3-4
-0.7244086800732012,0.2485731750531781,0.34127696498761756,2139,5,5-7
1.1991998711729066,0.26912429019247086,1.467143817073783,2140,3,3-4
1.403615452501961,0.0746528131678372,0.5955940319154585,2142,6,5-7
-0.14301125313551605,-0.3677045618256669,-0.043026295964109396,2146,9,8-14
-0.5437107163839922,0.25305273953146007,-0.5546401820057122,2148,5,5-7
-0.054360489274476786,0.1870081926367428,-0.31226356446537545,2149,3,3-4
-1.186443409458305,0.3871479794700983,0.6961837135140831,2150,4,3-4
0.6554337231192625,-0.2826569093298024,-1.0586702323444472,2151,5,5-7
3.0289586902339427,-0.8323861247957572,1.4324554446427422,2153,3,3-4
0.47006031205894994,0.4256770052815948,0.521304553076539,2161,4,3-4
-0.28456884541431193,0.26531998043887,1.6811705379977484,2165,3,3-4
0.5788283367173703,-0.1986215639696619,0.6691994451759089,2168,3,3-4
0.5047206741385428,0.6218260325374343,-1.3521030017802693,2173,4,3-4
0.35743145387720554,-0.24674895575027833,0.007272665044956272,2174,5,5-7
0.01205017665003802,0.01980839928259892,-0.07617979470886116,2178,4,3-4
0.7505550125856756,-0.11154233927534014,-0.45820397607301794,2185,3,3-4
1.1008988696123498,-0.3202444489274046,-0.642384725028716,2186,6,5-7
-0.5608452001654884,0.584793712388533,0.47373154572631804,2187,18,15+
-0.45055760869880623,0.22827832044687024,-1.0069107574467857,2188,4,3-4
0.14979794356192982,0.4072644630115646,-0.7390041170915274,2195,7,5-7
-0.438750356239065,0.18952004232267378,-1.2560175688867457,2196,4,3-4
0.15452785657791598,0.2998297947417393,-0.07917559215357284,2197,4,3-4
-0.7267883620897306,0.9761119912566517,-1.0898803540884676,2202,3,3-4
1.343734427527763,-2.8509979462321082,-1.8274063916622563,2204,13,8-14
-0.392605717895205,-0.21208899547420468,-0.41685347490633984,2207,6,5-7
0.32915983916334296,0.3134466886583809,-0.3468291619430293,2209,3,3-4
0.836947526510877,-0.4961450192982474,0.9387439786229037,2214,4,3-4
-1.0628932897017127,0.551849294577125,0.19312918692384262,2229,5,5-7
-2.1770428011441423,-0.28747594085723854,0.7041090376742085,2231,4,3-4
0.025687265306040263,-0.14470649371990707,0.49282909096895766,2242,4,3-4
1.1342245140069016,0.27493937765926457,-0.2854218820736182,2243,6,5-7
-1.0668900215897092,0.35628749863113285,0.8782035976504039,2245,9,8-14
-0.19976875250328008,0.47312791419995914,0.03969550988948839,2246,8,8-14
0.40166620581551615,-0.19867613223237324,-1.3974701950532162,2247,4,3-4
-0.3731388145438814,-0.09747283398660844,0.39360471479455883,2250,6,5-7
2.204483278539385,0.36646436718863573,-0.694488712039037,2251,5,5-7
1.3899994878153024,0.20038214967903378,0.3733811735865667,2256,5,5-7
0.5189240163317708,0.13124370354110726,-0.5427390154444232,2258,11,8-14
0.24919961807825608,-0.6613673511585609,0.33058512833334597,2260,3,3-4
3.8307075753198294,0.6969873207524218,-2.0538648258219223,2264,6,5-7
0.2424647388102601,0.488693949006602,0.34162207175544207,2296,3,3-4
-0.260993769420196,-0.03351349167088313,-0.2586676246571177,2298,4,3-4
0.1897786644238919,-0.2635654628146137,-3.896277980757013,2304,3,3-4
0.44667858225130275,0.39827669936430565,1.022666793502781,2306,5,5-7
-0.08225504503647668,0.021199448910588004,-0.7114145018862572,2307,5,5-7
-1.3074565817392332,0.1640635202706895,-0.3274539437288154,2316,4,3-4
0.5853400315416886,-0.4350546684320331,-0.14645724868384793,2326,3,3-4
1.2180019259918247,0.22185244217982558,-1.5535046755409698,2328,3,3-4
-0.9379536566721927,0.17903579236278022,-1.2660001031273223,2330,9,8-14
-0.04619437805646265,-0.5803489227629137,-1.6494823885679437,2335,7,5-7
0.7922563370568458,-1.0186156859187503,-0.9206655811894843,2336,10,8-14
0.04992017667703058,-0.5491861120621442,-2.133005773660805,2337,10,8-14
0.15779177922984094,-0.32899628581253276,-1.9476375400946186,2340,5,5-7
-1.4522427857514697,-0.290735997574383,0.058289205527926644,2341,6,5-7
-0.44852877027580534,-2.7845341274723543,0.12626812722497585,2343,7,5-7
-0.23591340578464637,0.9577996158883786,0.15911669928961003,2350,4,3-4
2.5116170510830447,-0.4886168649459376,1.027274786959202,2353,4,3-4
1.5935422133583785,-0.8060543669167473,0.6515558165231543,2356,6,5-7
1.721027983184559,-1.277265961921902,-1.328087279558182,2357,7,5-7
-1.119532322432448,-0.40019253146215816,0.027878438371334968,2361,6,5-7
0.09855199301268619,0.0200971865656262,-0.5151749709767967,2368,11,8-14
-0.29732843926138264,0.3607272586849012,1.2300366619638534,2369,7,5-7
0.02179901596836009,0.28433543026643826,0.8309771276578612,2370,3,3-4
-0.6626856655808746,0.2659019590818378,-0.30642257418385543,2381,3,3-4
-0.36372768771416775,-0.9171747549002265,0.4905249834579263,2385,3,3-4
0.09103518784257925,-0.22668848734200603,-1.461312610556633,2389,4,3-4
-0.41186985286612315,-0.39863637960717313,0.1680013884590385,2392,3,3-4
2.2828358871391043,0.9431241358550793,0.1108531360407308,2394,4,3-4
1.567791962058439,-0.07045018212425469,-0.9524348380302614,2395,3,3-4
4.777921703060013,-0.9933891256048606,-3.208408822441318,2396,7,5-7
1.0087442254275925,-0.7090224626556241,-1.073898399680635,2397,3,3-4
1.288995048174519,-0.6561039652513336,-0.9681921061699804,2398,8,8-14
-0.9463883967838145,-0.36697982897874504,0.2240982585986401,2403,3,3-4
0.3965679244179441,-0.3832775868717564,-0.629638529547826,2406,4,3-4
-0.898697911321916,-0.9488238036582354,0.743233262371191,2411,4,3-4
1.4216676333696938,-0.5760719801983103,-2.61958483650933,2412,6,5-7
-1.6825938502621125,0.10803704167508532,-1.4188773793117873,2416,6,5-7
-0.25821535529344897,0.13213313194627418,-0.1842437249187564,2417,3,3-4
-0.01238744593221175,0.5581533919753815,0.171451194852263,2418,3,3-4
1.4737016534054848,-0.6208865817329285,0.2609255313836032,2420,6,5-7
0.666428865576365,-0.18053142958395205,0.8248918247089236,2422,5,5-7
-0.7550580533621525,-1.6293489102262075,0.8327072502870072,2425,6,5-7
0.5727994555338398,-0.1457075298493704,-1.8194475975549862,2426,5,5-7
-0.7754887802394647,-1.0552425887706667,-0.47644189220900174,2428,4,3-4
1.4932397541185984,-0.9394758960498377,0.003675559604196299,2445,6,5-7
0.2507587760540043,-0.4960790633357126,0.6395332987903631,2446,4,3-4
0.7804367011357306,-0.6661591940015186,-2.3938590304976834,2447,4,3-4
0.9255586260870889,0.8203441295861055,-0.7271714733154356,2453,3,3-4
-0.23914348714014821,0.4825944327081386,-0.053854244044105104,2454,3,3-4
-0.027668228513208937,-0.25451120984112796,0.45104206808336644,2460,3,3-4
0.939527849429992,-0.2575420586710963,-1.3708886229521422,2471,8,8-14
0.5374423729916751,0.5955474401241749,-0.3571523434784376,2475,3,3-4
1.1061181842221315,0.11172661208796475,-1.0186125867317783,2478,3,3-4
1.568846868873488,1.0916314948221557,-0.04964805683763912,2480,3,3-4
3.620178931378219,1.497627751235769,-1.4822416239167855,2481,11,8-14
-0.1592312807851819,0.6506723658280402,-1.503601936979563,2482,4,3-4
2.040216840814429,0.6626537838540267,0.6920870755435476,2487,5,5-7
1.3677583317804083,-0.2515775359798924,-0.31979424514955207,2489,10,8-14
1.9381701563774467,0.9628642287477603,-0.0572028669078327,2490,6,5-7
0.2797313784181275,0.18789422525208144,-0.68273878369175,2495,3,3-4
0.32397045435352767,-0.1986740913522932,-1.2945222187410614,2496,3,3-4
0.44830479157768877,-0.288657970119665,-0.2861450210826374,2497,3,3-4
0.8286036831048673,0.09485514017501975,2.232301837687039,2499,3,3-4
1.0374846354628784,-0.3906928757219632,0.3497117945828443,2501,4,3-4
0.5825171127083767,-0.13785013967107096,0.35342044721438487,2503,4,3-4
-0.044746953417682894,0.3001474465632512,0.04654292001648416,2504,6,5-7
0.6355620583524504,0.4042183653420168,0.24406230131138854,2506,6,5-7
0.901005036321952,0.3971211191079245,-1.9139698495477728,2513,7,5-7
0.09562856501640979,1.1582172555101895,-0.16960351975922,2515,18,15+
0.7571857403242659,0.1372399649365208,-0.02231556323830458,2517,7,5-7
0.6001924852347199,-0.6113980368770022,-0.06617504678380051,2521,4,3-4
1.1826211229003598,-1.697570903388657,-2.223359795609257,2523,3,3-4
-1.4682919308657094,-0.44064759849545165,0.6580616881776324,2528,5,5-7
-2.388765034984971,0.18926308830243688,-0.7761356313708809,2537,4,3-4
0.24775010085747062,-0.9818285432136725,-1.8138651647345858,2540,5,5-7
1.7057678998663826,-0.35898597441961133,-2.3286638049051027,2550,7,5-7
-0.9973281642594823,-0.1781454224113016,-0.0962204647340885,2555,3,3-4
0.9770131686084039,0.005504889676091751,0.692791270320344,2560,8,8-14
-0.89779130939059,-0.4128184599683098,0.4893349909428746,2562,3,3-4
-0.5918718356505501,0.4708686734669487,-0.9504371449708149,2565,6,5-7
-0.824037652841264,0.2567132456385042,-0.630553049722967,2568,4,3-4
-1.5054901692158706,-0.7345361453015254,1.026161779975742,2570,4,3-4
-0.7056962170504391,-0.1558948464700709,1.7075242070168621,2571,3,3-4
1.5562115870808686,0.10293959482930237,-1.1365322705996546,2572,5,5-7
2.862038752739356,-0.20225997451404254,0.5812745514732061,2573,4,3-4
-1.1460476214892992,0.045985170988441904,0.03497096397389465,2582,3,3-4
2.1886673254956266,0.949386107654473,-0.6264349250108918,2585,6,5-7
2.0853983395949287,-0.2217802386109542,-2.081755963060672,2588,5,5-7
0.7727455473287915,-0.5081277596782117,-2.417803306283988,2590,4,3-4
-0.031139855173259845,-0.48872004941513614,-1.467323167670144,2594,4,3-4
-0.19533489108889796,0.04623483803452677,0.5606993138060508,2595,3,3-4
-2.011105546128471,0.4152373440180679,-1.0686762496525248,2597,5,5-7
-1.213054667373678,1.3740685011876699,-0.25907990010378845,2603,3,3-4
0.11109817480871091,0.863849804841474,0.7654160210651234,2604,5,5-7
-0.01126702583798922,0.9300297175527217,0.43891722640492686,2605,6,5-7
-0.8463558079328959,0.3251168276283074,0.49697500565248065,2615,3,3-4
2.0728841921373764,-0.3208520316279035,1.1284707165145003,2618,6,5-7
0.08429795476599988,0.11271559096584571,0.47427254519990114,2626,6,5-7
-0.4507891242310569,0.8223197351129006,1.260823280587585,2628,7,5-7
-0.25908824976885614,-0.7116283659869285,-0.0151142685052989,2632,4,3-4
0.06663129848698968,-2.452313958449659,0.12353798388438494,2635,5,5-7
-0.05711542615651799,-0.43646763917340253,0.7438860821881901,2642,7,5-7
-0.9559010110913122,-1.031270926855087,0.821414832035134,2644,3,3-4
-0.8440269155991529,1.451565584742163,-0.3316078942140761,2647,8,8-14
-0.5628927833949651,-0.1466149463598359,0.7538656629382988,2650,4,3-4
0.5763915653176283,0.37066700852370593,-0.0025234056736873622,2653,3,3-4
-1.391062337674608,-0.21951687660012187,-0.11098869757115959,2656,5,5-7
0.8280013791726131,-0.38457227663646587,1.3880849242274376,2658,5,5-7
-1.0511001804309212,0.975689252443986,0.9216984637020853,2665,22,15+
-1.7405946966923973,-1.0053031204386265,0.02890143631887969,2666,34,15+
1.2328577685318414,1.2060542079965701,-0.30685922905374996,2668,26,15+
0.6719822839492982,-0.31477378142553014,1.033956543963988,2669,58,15+
1.0279688887292802,0.3561589475045012,0.39693792443164716,2674,80,15+
-0.4694885307685625,0.19288499720737393,0.8069078274311138,2676,83,15+
-1.1763509316726335,-0.3463876305782845,-0.1577922337154612,2678,4,3-4
-0.2660227087341198,0.3537393565106071,-0.04186329144419494,2680,8,8-14
-0.6647602454235756,0.1939142622615072,-0.4612397801336495,2681,6,5-7
0.6223291962996765,-0.23893435428951582,1.2785161475289617,2682,8,8-14
-0.7234253086866456,-0.10465016923507439,1.0223075983364276,2683,25,15+
-0.3010040185497628,-0.07724021600128597,0.33285813218989824,2684,4,3-4
-0.23423304042747217,-0.2561019956920956,-1.4613211218993551,2685,3,3-4
-0.4688505283629256,0.3575174358976655,0.03102971815822264,2689,8,8-14
0.26682376254518836,0.12682657071095718,-0.016735449907202188,2692,4,3-4
0.714972372867131,1.0700508470475962,-0.5556517212350613,2694,13,8-14
0.37352030975242667,0.9598516397228267,-0.817060567891361,2695,40,15+
1.9937021325428537,0.143802586518196,-1.1744826546886995,2696,20,15+
-2.0134406567890535,-0.9794344812793501,0.8306333175584529,2699,46,15+
-1.3962245725251452,0.19373225351269452,1.877525578084479,2701,5,5-7
-0.99615104032941,-0.2573327567680822,-0.8699941762233503,2702,40,15+
0.9161306111876645,-0.1803831242077576,-2.605563373623072,2706,47,15+
-0.3424854082136517,1.280545118091613,0.7989257627791243,2708,57,15+
0.060683301293730535,-0.21814108034746837,-0.7805511596322987,2711,4,3-4
1.313379778592971,0.017272987141961016,0.6868026955971438,2712,7,5-7
-0.4509231161086489,0.5277890407949803,0.4341265632499013,2713,33,15+
-1.9578379517938838,-0.1967443858017872,0.40498166422308407,2720,5,5-7
0.979538708815272,0.12550623067727962,0.05847327938458813,2726,3,3-4
-1.1181340324785132,-0.32286656682148585,0.7020112364740899,2730,3,3-4
-1.645087401895776,0.0813127764299304,-0.9109735327262695,2731,3,3-4
0.5091810719442587,-1.8433126155939619,-0.26037648981037576,2763,7,5-7
-1.3327548104807567,0.643637023304607,-0.13024811888109689,2764,6,5-7
0.449190159503015,-0.996136427839968,0.09302441262485416,2765,12,8-14
2.078563706922121,-1.199313431338744,-0.3164199661989956,2768,4,3-4
-0.3711082655582082,-1.7394446575616351,0.9460362899039514,2783,6,5-7
0.06364347502027165,-0.27031016933940755,-0.4717279349289447,2785,5,5-7
-0.9063247525590126,-0.5922925515312145,1.881490332657192,2786,5,5-7
0.7809193968796235,0.6170778075751548,-1.3162664841146063,2788,5,5-7
3.2576131232149774,0.26479140841817345,-0.32556168018833875,2792,4,3-4
0.8103960003506225,0.3697156502955307,0.48751876657062665,2796,3,3-4
-0.20952946420495122,-0.39123352850906024,0.42331324802883513,2798,6,5-7
1.6128144717553268,-1.2084909210284474,-2.1769354231552778,2799,50,15+
0.720968897431726,0.2608088108642528,-1.065533789307134,2801,3,3-4
-0.04006091180375615,-0.1612535784461493,1.0271141855549233,2802,5,5-7
-0.02325008724690282,-0.3038960454426606,0.5255120362363391,2810,3,3-4
0.48749201243986173,-0.19042951913693068,0.7525626616373752,2811,7,5-7
-0.7441430365926925,0.17506577219683792,-0.19179116738841354,2812,6,5-7
1.6259602638972415,-0.562889476048962,0.12199089907950492,2813,13,8-14
-0.666117010606728,0.5132493724323344,-0.11517526323781696,2814,9,8-14
-0.29758134904077094,0.17552925542321562,0.47688289267747086,2815,17,15+
-3.3731079656367307,0.23018815024292272,1.0063495355595793,2816,3,3-4
1.491350499833576,-0.7619514540771861,0.05925046289949348,2822,9,8-14
0.916653052201602,-0.1515291066236215,1.1721326072518126,2823,4,3-4
-0.34162354223262126,0.31754389883892303,0.3187457720396932,2824,46,15+
0.23438401388158825,0.4963339949899265,0.17881751498787435,2825,21,15+
0.8907787263213613,1.0839545938738593,0.3650723728890424,2827,3,3-4
2.583336535671579,-1.3466876103551437,-1.67318414653933,2828,4,3-4
0.2718066984962133,-0.4262200176911497,0.15932379371301406,2829,15,15+
0.5524060373183476,0.4021614989331219,0.20638247417881822,2830,6,5-7
0.0296927685335912,-1.616015471459717,0.5905652695021011,2831,12,8-14
0.048659753252894955,-1.0058141453954312,-0.6314558381395443,2832,4,3-4
0.3899605863568044,-0.46125008303855064,0.3791621525202453,2833,18,15+
1.2574001492234415,-0.1188373161012588,-1.8370995621406996,2834,20,15+
0.4392447372516247,-0.27741404473352876,-0.010097527010283214,2836,3,3-4
-0.21594519460821243,0.45291564389594113,1.1380260828427988,2842,13,8-14
0.031240409623140675,0.09017703129025312,1.1131646627555842,2843,5,5-7
-0.49378443564145424,0.06653019230648988,0.35997598067508585,2844,31,15+
0.4021886283338101,-0.5154905058847371,0.4142592902183628,2845,14,8-14
-0.6447150163509253,0.11782956983311116,-0.00979146622136906,2846,6,5-7
-1.7328417450371485,0.15501603646773163,0.20459721812599702,2847,4,3-4
0.5215536494213062,0.2956442556175371,1.1584775075410427,2850,3,3-4
0.22685365675370772,-0.22261179046241825,-0.9331562400282651,2853,6,5-7
1.014172130685934,0.028499089575716674,0.13573256427918,2856,6,5-7
-0.40696660836770016,-1.0726814583614628,0.2474255837011139,2858,10,8-14
-0.13439938071794233,0.3704947593585606,-0.6468927287506356,2859,3,3-4
0.3979772439103555,-0.29467942551504006,1.2574474872670591,2860,3,3-4
-0.6113104623160145,0.3062980776950802,0.1542149683271583,2863,5,5-7
-1.1395615724373025,-0.7950834572944432,0.3551426354771631,2864,13,8-14
0.6456144128682177,-1.126247483802254,-0.08057282237645838,2869,4,3-4
-0.6954267388921054,-0.5989394886133061,0.02958088177099616,2873,4,3-4
-0.2954714267073775,-0.8534514346383892,0.1367500296990697,2874,21,15+
0.21643781053040062,-0.5433533380190827,0.6356839100342485,2880,3,3-4
0.7247241432671425,-0.4037355969194204,0.14102733165797587,2881,5,5-7
-0.39162056556829816,0.12950385880943843,-0.12115091591450607,2884,37,15+
0.8378441020369132,-2.2717032868567553,-0.4526404259790714,2885,27,15+
0.8508061884555118,-0.09200907030066374,-0.03558530077086963,2888,3,3-4
0.5764017867814719,-0.25667631300292504,0.09553612160160235,2889,56,15+
0.028614819882319703,-0.789676338461611,-0.7323367022937044,2891,9,8-14
0.8731200857145641,0.33028964796823995,0.5706440616727695,2892,71,15+
0.944030290463468,0.8731204622273976,0.4133419353283724,2894,3,3-4
